budget,genres,id,original_language,popularity,production_companies,production_countries,revenue,runtime,title,vote_average,vote_count,release_year,release_month,release_day,release_quarter,season,main_genre,genre_count,keywords
15000000,"['Action', 'Adventure', 'Science Fiction', 'Family', 'Fantasy']",9070,en,7.024227,"['Twentieth Century Fox Film Corporation', 'Saban Entertainment', 'Toei Company']","['Japan', 'United States of America']",66000000.0,92.0,Mighty Morphin Power Rangers: The Movie,5.2,153.0,1995,6,30,2,Summer,Action,5,"['based on tv series', 'tokusatsu', 'superhero team', 'ethnic diversity', 'super sentai', 'power rangers', 'mighty morphin power rangers', 'mmpr']"
2,"['Thriller', 'Foreign']",48787,en,2.466066,"['Comet Film Produktion GmbH', 'Avrora Media', 'Cobblestone Pictures']","['Germany', 'Russia', 'United Kingdom', 'United States of America']",1.0,95.0,Mute Witness,6.4,36.0,1995,9,28,3,Fall,Action,2,"['chase', 'police', 'murder', 'mute', 'disk']"
22000000,"['Crime', 'Drama', 'Mystery', 'Thriller', 'Action']",1642,en,13.304342,['Columbia Pictures'],['United States of America'],110627965.0,114.0,The Net,5.6,359.0,1995,7,28,3,Summer,Action,5,"['cheating', 'new identity', 'computer virus', 'chase', 'computer', 'stalking']"
150000,['Comedy'],36196,en,1.165039,['Party Productions'],['United States of America'],472370.0,94.0,Party Girl,5.8,14.0,1995,6,9,2,Summer,Comedy,1,"['library', 'party', 'independent film', 'free spirit', 'woman director', 'librarian']"
8,"['Fantasy', 'Horror', 'Thriller']",11980,en,10.187623,['Dimension Films'],['United States of America'],16.0,98.0,The Prophecy,6.4,139.0,1995,9,1,3,Fall,Adventure,3,"['angel', 'archangel gabriel', 'menschheit']"
50000000,"['Drama', 'History', 'Romance']",10533,en,6.752119,"['Hollywood Pictures', 'Cinergi Pictures Entertainment']",['United States of America'],10382407.0,135.0,The Scarlet Letter,5.5,111.0,1995,10,13,4,Fall,Drama,3,"['based on novel', 'burning of witches', 'puritan', 'pregnancy', 'period drama', 'extramarital affair']"
45000000,['Drama'],10802,en,17.502375,"['United Artists', 'Le Studio Canal+', 'Carolco Pictures']","['France', 'United States of America']",20350754.0,128.0,Showgirls,4.9,261.0,1995,9,22,3,Fall,Drama,1,"['dancing', 'female nudity', 'go-go dancer', 'spanner', 'seduction', 'striptease', 'sexappeal']"
7000000,"['Comedy', 'Drama']",10149,en,5.552946,['Miramax Films'],"['Germany', 'Japan', 'United States of America']",8349430.0,112.0,Smoke,7.2,115.0,1995,6,9,2,Summer,Comedy,2,"['smoking', 'robber', 'cigarette', 'cigar', 'laden', 'independent film', 'writer']"
35000000,"['Science Fiction', 'Horror', 'Action']",9348,en,13.492845,['Metro-Goldwyn-Mayer (MGM)'],['United States of America'],113374103.0,108.0,Species,5.5,457.0,1995,7,7,3,Summer,Horror,3,"['telepathy', 'dna', 'paranoia', 'genetics', 'instinct', 'femme fatale', 'alien', 'on the run', 'decapitation', 'sexual attraction', 'los angeles', 'cocoon', 'genetic engineering', 'scientists', 'alien dna']"
42000000,"['Crime', 'Drama', 'Science Fiction', 'Thriller']",281,en,11.223055,['Lightstorm Entertainment'],['United States of America'],7959291.0,145.0,Strange Days,6.8,334.0,1995,10,13,4,Fall,Action,4,"['pornography', 'prostitute', 'rape', 'police brutality', 'dream', 'ex-girlfriend', 'future', 'bodyguard', 'rapper', 'virtual reality', 'dystopia', 'minidisc', 'police', 'ex-cop', 'murder', 'cyberpunk', 'los angeles', 'violence', 'criminal', 'private detective', 'revolt', 'woman director']"
14000000,['Thriller'],79593,en,1.820419,"['Hollywood Pictures', 'PolyGram Filmed Entertainment', 'Interscope Communications']",['United States of America'],5780000.0,99.0,The Tie That Binds,4.6,9.0,1995,9,8,3,Fall,Action,1,[]
60000000,"['Action', 'Thriller']",3512,en,7.490247,"['Regency Enterprises', 'Warner Bros.', 'Seagal/Nasso Productions', 'Victor Company of Japan (JVC)', 'Cutting Edge Films']",['United States of America'],104324083.0,100.0,Under Siege 2: Dark Territory,5.6,217.0,1995,7,13,3,Summer,Action,2,"['terrorist', 'pentagon', 'satellite', 'navy seal', 'train']"
20000000,"['Drama', 'Romance']",9560,en,9.715639,"['Twentieth Century Fox Film Corporation', 'Zucker Brothers Productions']",['United States of America'],50012507.0,103.0,A Walk in the Clouds,6.5,168.0,1995,8,11,3,Summer,Drama,2,"['world war ii', 'vineyard', 'love', 'remake', 'pregnancy', 'harvest', 'grape', 'abandoned woman']"
175000000,"['Adventure', 'Action']",9804,en,16.885184,"['Universal Pictures', 'Gordon Company', 'Davis Entertainment', 'Licht/Mueller Film Corporation']",['United States of America'],264218220.0,135.0,Waterworld,5.9,1017.0,1995,7,28,3,Summer,Adventure,2,"['ocean', 'tattoo', 'mutant', 'water', 'dystopia', 'doomsday']"
2800000,['Drama'],50797,ru,2.486073,"['Canal+', 'Studio Trite', 'Caméra One']","['France', 'Russia']",2616503.0,135.0,Burnt by the Sun,6.7,35.0,1994,5,1,2,Spring,Drama,1,"['wife husband relationship', 'colonel']"
2500000,"['Drama', 'Romance']",76,en,11.304979,"['Detour Film Production', 'Warner Bros.']","['Austria', 'Switzerland', 'United States of America']",5535405.0,105.0,Before Sunrise,7.7,984.0,1995,1,27,1,Winter,Drama,2,"['dialogue', 'sunrise', 'talking', 'soulmates', 'walking', 'austria', 'traveller', 'danube', 'bittersweet', 'romantic', 'vienna']"
10000000,['Comedy'],11017,en,6.638116,['Jack Giarraputo Productions'],['United States of America'],26488734.0,89.0,Billy Madison,6.2,464.0,1995,2,10,1,Winter,Comedy,1,['woman director']
21000000,"['Comedy', 'Drama']",9382,en,3.030309,"['Regency Enterprises', 'Alcor Films', 'Canal+', 'New Regency Pictures', 'Hera Productions']","['France', 'United States of America']",23450000.0,115.0,Boys on the Side,6.3,48.0,1995,2,3,1,Winter,Comedy,2,"['aids', 'roommate', 'homicide', 'car journey', 'friendship', 'friends', 'homosexuality', 'escape', 'road movie']"
27000,['Comedy'],2292,en,10.513367,"['Miramax Films', 'View Askew Productions']",['United States of America'],3151130.0,92.0,Clerks,7.4,769.0,1994,9,13,3,Fall,Comedy,1,"['salesclerk', 'loser', 'aftercreditsstinger']"
25000000,"['Romance', 'Drama', 'Comedy']",1909,en,7.438934,"['New Line Cinema', 'American Zoetrope']",['United States of America'],22200000.0,97.0,Don Juan DeMarco,6.3,184.0,1994,10,1,4,Fall,Comedy,3,"['sex addiction', 'love', 'mental institution', 'patient', 'psychiatrist', 'don juan']"
55000000,"['Drama', 'Thriller', 'Crime', 'Mystery', 'Romance']",8984,en,11.812244,"['Warner Bros.', 'Baltimore Pictures']",['United States of America'],214015089.0,123.0,Disclosure,5.9,217.0,1994,12,9,4,Winter,Drama,5,"['employee', 'workplace', 'sexual harassment', 'intrigue']"
16000000,['Comedy'],8467,en,9.844558,"['New Line Cinema', 'Motion Picture Corporation of America (MPCA)']",['United States of America'],247275374.0,107.0,Dumb and Dumber,6.5,1894.0,1994,12,16,4,Winter,Comedy,1,"['gas station', 'motel', 'utah', 'stupidity', 'pill', 'prank', 'cigar smoking', 'violence', 'criminal', 'fired from the job', 'clumsiness', 'stepmother stepdaughter relationship', 'sitting on a toilet', 'aspen colorado', 'parakeet', 'defecation', 'scooter', 'hotel suite', 'endangered species', 'foolish', 'laxative']"
18000000,"['Comedy', 'Drama', 'History']",522,en,11.720358,['Touchstone Pictures'],['United States of America'],5887457.0,127.0,Ed Wood,7.3,639.0,1994,9,27,3,Fall,Comedy,3,"['individual', 'taxi', 'transsexuality', 'fortune teller', 'film business', 'film making', 'film producer', 'vororte', 'film maker', 'boxer', 'film director', 'oddball', 'celebrity', 'morphine', 'movie studio', 'los angeles', 'drug addict', 'cult director', 'theremin', 'handgun', 'trick or treating', 'actor', 'transvestite']"
15000000,"['Drama', 'Thriller']",27303,en,8.182165,['TriStar Pictures'],['United States of America'],12201255.0,103.0,Hideaway,5.0,24.0,1995,3,3,1,Spring,Drama,2,['suspense']
700000,['Documentary'],14275,en,9.47666,"['Fine Line Features', 'Kartemquin Films']",['United States of America'],7830611.0,171.0,Hoop Dreams,7.7,91.0,1994,9,12,3,Fall,Documentary,1,"['chicago', 'sports team', 'ghetto', 'narration', 'college', 'sport', 'basketball', 'high school sports', 'independent film', 'inner city', 'high school student']"
5000000,"['Drama', 'Fantasy']",1024,en,9.438042,"['WingNut Films', 'Miramax Films', 'New Zealand Film Commission', 'Fontana Productions']",['New Zealand'],3049135.0,99.0,Heavenly Creatures,6.9,299.0,1994,9,2,3,Fall,Drama,2,"['mother', 'sex', 'secret', 'obsession', 'literature', 'nudity', 'fantasy', 'passion', 'love', 'friends', 'murder', 'independent film', 'lesbian', 'true', 'relationship']"
10500000,"['Comedy', 'Family']",17207,en,2.688562,"['Caravan Pictures', 'Hollywood Pictures']",[],26325256.0,113.0,Houseguest,6.0,17.0,1995,1,6,1,Winter,Comedy,2,[]
60000000,"['Horror', 'Romance']",628,en,11.970205,['Geffen Pictures'],['United States of America'],223664608.0,123.0,Interview with the Vampire,7.2,1558.0,1994,11,11,4,Fall,Horror,2,"['paris', 'san francisco', 'vampire', 'plantation', 'pity', 'bite', 'fang vamp']"
14000000,"['Drama', 'Romance']",87729,en,1.596058,"['Merchant Ivory Productions', 'Touchstone Pictures']",['United States of America'],2474000.0,139.0,Jefferson in Paris,5.2,10.0,1995,3,31,1,Spring,Drama,2,"['france', 'revolution', 'biography', 'president', 'history']"
60000000,"['Comedy', 'Family', 'Romance']",6280,en,6.710215,"['Universal Pictures', 'Northern Lights Entertainment']",['United States of America'],37000000.0,109.0,Junior,4.7,381.0,1994,11,22,4,Fall,Comedy,3,"['baby', 'medicine', 'media', 'pregnancy', 'scientist', 'science', 'male pregnancy', 'fertility', 'gynaecology', 'ceasarean birth']"
11000000,"['Adventure', 'Action', 'Science Fiction']",11,en,42.149697,"['Lucasfilm', 'Twentieth Century Fox Film Corporation']",['United States of America'],775398007.0,121.0,Star Wars,8.1,6778.0,1977,5,25,2,Spring,Adventure,3,"['android', 'galaxy', 'hermit', 'death star', 'lightsaber', 'jedi', 'rescue mission', 'empire', 'rebellion', 'planet', 'smuggler', 'the force', 'space opera', 'galactic war', 'stormtrooper', 'totalitarianism']"
2000000,"['Drama', 'Romance']",18183,es,4.126083,"['Aviacsa', 'Cinevista']",['Mexico'],21665468.0,105.0,Like Water for Chocolate,6.6,70.0,1992,4,16,2,Spring,Drama,2,"['chocolate', 'jealousy', 'sister sister relationship', 'cooking', 'mexican revolution', 'marriage', 'wedding', 'single mother', 'recipe', 'magic realism', 'new mexican cinema', 'new latin american cinema']"
30000000,"['Adventure', 'Drama', 'Romance', 'War']",4476,en,12.199047,"['Bedford Falls Productions', 'TriStar Pictures', 'Pangaea']",['United States of America'],160638883.0,133.0,Legends of the Fall,7.2,636.0,1994,12,16,4,Winter,Adventure,4,"['brother brother relationship', 'montana', 'based on novel', 'world war i', 'journey round the world']"
17000000,['Drama'],28313,en,7.698526,['Paramount Pictures'],['United States of America'],7603766.0,106.0,Losing Isaiah,6.4,28.0,1995,3,17,1,Spring,Drama,1,"['mother', 'child abuse', 'single parent', 'based on novel', 'smoking', 'baby', 'social work', 'drug addiction', 'adoption', 'liberation', 'social worker', 'self-abandonment', 'court case', 'custody battle', 'son', 'looking for  birth parents', 'surrogate mother', 'racist', 'interracial relationship', 'extramarital affair']"
45000000,"['Drama', 'Horror', 'Science Fiction', 'Romance']",3036,en,14.287753,"['American Zoetrope', 'TriStar Pictures']","['United Kingdom', 'Japan', 'United States of America']",112006296.0,123.0,Mary Shelley's Frankenstein,6.1,272.0,1994,11,4,4,Fall,Drama,4,"['human experimentation', 'frankenstein', 'remake']"
6,"['Comedy', 'Romance']",17402,en,1.137266,['Hollywood Pictures'],['United States of America'],5.0,95.0,Miami Rhapsody,5.6,7.0,1995,1,27,1,Winter,Comedy,2,[]
31000000,"['Drama', 'Thriller']",1945,en,5.930957,"['Twentieth Century Fox Film Corporation', 'Egg Pictures', 'PolyGram Filmed Entertainment']",['United States of America'],106683817.0,112.0,Nell,6.1,128.0,1994,12,23,4,Winter,Drama,2,"['loss of mother', 'loss of sister', 'twin sister', 'autism', 'lake', 'kaspar-hauser-syndrom', 'feral child', 'forest', 'north carolina', 'psychologist', 'family']"
34000000,"['Crime', 'Thriller', 'Drama']",241,en,11.226856,"['Regency Enterprises', 'Alcor Films', 'Ixtlan', 'Warner Bros.', 'New Regency Pictures', 'J D Productions']",['United States of America'],50282766.0,119.0,Natural Born Killers,6.9,927.0,1994,8,25,3,Summer,Action,3,"['sadistic', 'journalist', 'mass murder', 'yellow press', 'trauma', 'daughter', 'satire', 'controversy', 'controversial', 'violence', 'young couple', 'abuse']"
50000000,"['Action', 'Drama', 'Science Fiction', 'Thriller']",6950,en,13.676444,"['Kopelson Entertainment', 'Punch Productions', 'Warner Bros.', 'Arnold Kopelson Productions']",['United States of America'],189859560.0,127.0,Outbreak,6.4,522.0,1995,3,10,1,Spring,Action,4,"['river', 'general', 'research', 'army', 'serum', 'monkey', 'epidemic', 'medical research']"
16000000,"['Thriller', 'Crime', 'Drama']",101,fr,20.477329,"['Columbia Pictures', 'Gaumont']","['France', 'United States of America']",45284974.0,110.0,Leon: The Professional,8.2,4293.0,1994,9,14,3,Fall,Action,3,"['new york', 'corruption', 'assassin', 'police brutality', 'loss of family', 's.w.a.t.', 'immigrant', 'hitman', 'training', 'revenge', 'murder', 'loneliness', 'neighbor', 'tragic love', 'cult film', 'neo-noir', 'complex relationship', 'complex characters']"
11000000,"['Comedy', 'Drama', 'Romance']",63020,en,1.433544,"['Samuel Goldwyn Company, The']",['United States of America'],2832826.0,113.0,The Perez Family,6.6,9.0,1995,5,12,2,Spring,Comedy,3,"['immigration', 'independent film', 'woman director', 'political prisoner', 'cuban refugees']"
8000000,"['Thriller', 'Crime']",680,en,140.950236,"['Miramax Films', 'A Band Apart', 'Jersey Films']",['United States of America'],213928762.0,154.0,Pulp Fiction,8.3,8670.0,1994,9,10,3,Fall,Action,2,"['transporter', 'brothel', 'drug dealer', 'boxer', 'massage', 'stolen money', 'crime boss', 'dance contest', 'junkyard', 'kamikaze', 'ambiguous ending', 'briefcase', 'redemption', 'heirloom', 'pulp fiction', 'reference to al green', 'theft', 'brutality']"
400000,"['Comedy', 'Drama']",25296,zh,1.638622,['Ang Lee Productions'],['Taiwan'],152322.0,105.0,Pushing Hands,6.1,9.0,1992,2,1,1,Winter,Comedy,2,[]
32000000,"['Action', 'Western']",12106,en,7.54701,['TriStar Pictures'],"['Japan', 'United States of America']",18552460.0,107.0,The Quick and the Dead,6.2,431.0,1995,2,9,1,Winter,Action,2,"['gunslinger', 'revenge', 'prairie', 'shootout', 'pistol']"
22000000,"['Drama', 'Comedy']",161495,sv,3.395867,"['Hollywood Pictures', 'Interscope Communications', 'Nomura Babcock & Brown']",['United States of America'],12400000.0,108.0,Roommates,6.4,7.0,1995,3,1,1,Spring,Drama,2,"['grandfather grandson relationship', 'roommate', 'birthday', 'funeral', 'vegetarian', 'orphan', 'deathbed']"
15000000,"['Drama', 'Comedy']",3586,en,6.259433,['Miramax Films'],['United States of America'],11300653.0,133.0,Prêt-à-Porter,5.3,33.0,1994,12,23,4,Winter,Drama,2,"['paris', 'hotel room', 'suspicion of murder', 'mannequin', 'fashion photographer', 'sandwich', 'poodle', 'reporter', 'fashion']"
35000000,['Animation'],22586,en,8.910462,['Rich Animation Studios'],['United States of America'],9771658.0,89.0,The Swan Princess,6.5,251.0,1994,11,18,4,Fall,Animation,1,"['princess', 'swan']"
45000000,"['Action', 'Thriller']",2636,en,10.388183,"['Jerry Weintraub Productions', 'Warner Bros.', 'Iguana Producciones']","['Peru', 'United States of America']",170362582.0,110.0,The Specialist,5.5,317.0,1994,10,7,4,Fall,Action,2,"['explosive', 'revenge', 'explosives expert']"
55000000,"['Action', 'Adventure', 'Science Fiction']",2164,en,13.328924,"['Centropolis Entertainment', 'StudioCanal', 'Carolco Entertainment']","['France', 'United States of America']",196567262.0,121.0,Stargate,6.8,942.0,1994,10,27,4,Fall,Action,3,"['space travel', 'teleportation', 'uprising', 'shot to death', 'androgyny', 'space western', 'outer space', 'timebomb', 'death of son', 'nuclear weapons', 'invented language', 'hieroglyph', 'egyptian mythology', 'egyptology']"
22000000,"['Fantasy', 'Drama', 'Comedy', 'Family']",11395,en,9.665424,"['Walt Disney Pictures', 'Hollywood Pictures']",['United States of America'],189833357.0,97.0,The Santa Clause,6.3,501.0,1994,11,10,4,Fall,Adventure,4,"['holiday', 'christmas party', 'santa claus', 'deal', 'christmas tree', 'christmas']"
25000000,"['Drama', 'Crime']",278,en,51.645403,"['Castle Rock Entertainment', 'Warner Bros.']",['United States of America'],28341469.0,142.0,The Shawshank Redemption,8.5,8358.0,1994,9,23,3,Fall,Drama,2,"['prison', 'corruption', 'police brutality', 'prison cell', 'delinquent', 'parole board', 'escape from prison', 'wrongful imprisonment', 'framed for murder', '1940s']"
25000000,"['Action', 'Comedy', 'Fantasy', 'Science Fiction']",9067,en,7.602087,['Trilogy Entertainment Group'],['United States of America'],4064495.0,98.0,Tank Girl,5.5,140.0,1995,3,31,1,Spring,Action,4,"['destroy', 'dystopia', 'reincarnation', 'desert', 'artial arts', 'woman director']"
38000000,"['Science Fiction', 'Action', 'Adventure', 'Thriller']",193,en,8.105708,['Paramount Pictures'],['United States of America'],120000000.0,118.0,Star Trek: Generations,6.4,461.0,1994,11,17,4,Fall,Horror,4,"['based on tv series', 'death', 'exploding planet', 'mountain cabin', 'solar system']"
6000000,"['Crime', 'Horror', 'Thriller']",25066,en,2.86007,"['40 Acres & A Mule Filmworks', 'Savoy Pictures']",['United States of America'],12000000.0,98.0,Tales from the Hood,5.4,33.0,1995,5,24,2,Spring,Action,3,"['prison', 'child abuse', 'ku klux klan', 'police brutality', 'ghetto', 'anthology', 'evil doll', 'murder', 'hood', 'dirty cop', 'funeral home']"
